Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,study_efficiency,effective_study_hours,attendance_study_interaction,previous_study_interaction,motivation_study_interaction,study_sleep_ratio,tutoring_study_ratio,parental_support_score,school_quality_score,Hours_Studied_squared,Attendance_squared,Previous_Scores_squared,Sleep_Hours_squared,study_hours_category,sleep_category
21,96,2,2,0,8,64,0,1,2,2,0,1,1,0,0,0,2,0,71,2.625,25,20.16,13.44,0.0,2.3333333333333335,0.09090909090909091,2,0,441,9216,4096,64,2.0,3.0
28,61,2,0,0,6,86,0,1,1,1,2,0,0,3,1,2,0,0,65,4.666666666666667,30,17.08,24.08,0.0,4.0,0.034482758620689655,6,2,784,3721,7396,36,3.0,1.0
10,82,2,1,0,8,70,2,1,3,1,0,1,2,1,1,2,2,1,64,1.25,16,8.2,7.0,0.0,1.1111111111111112,0.2727272727272727,6,0,100,6724,4900,64,1.0,3.0
21,91,0,2,0,6,100,2,1,0,0,2,0,1,2,0,2,2,1,72,3.5,21,19.11,21.0,0.0,3.0,0.0,0,2,441,8281,10000,36,2.0,1.0
22,82,2,2,0,9,61,2,1,2,1,2,1,0,2,1,1,2,1,65,2.4444444444444446,26,18.04,13.42,0.0,2.2,0.08695652173913043,4,4,484,6724,3721,81,2.0,4.0
25,73,2,0,0,8,53,0,0,0,1,0,0,0,5,0,2,2,1,66,3.125,25,18.25,13.25,0.0,2.7777777777777777,0.0,6,0,625,5329,2809,64,2.0,3.0
13,65,1,0,0,6,99,2,1,0,1,2,0,0,4,0,1,2,0,61,2.1666666666666665,13,8.45,12.87,0.0,1.8571428571428572,0.0,2,2,169,4225,9801,36,1.0,1.0
12,96,1,0,1,8,62,2,1,2,2,0,1,0,3,0,0,2,1,68,1.5,16,11.52,7.44,0.0,1.3333333333333333,0.15384615384615385,1,0,144,9216,3844,64,1.0,3.0
23,79,0,0,1,8,82,1,1,3,2,2,1,0,3,1,2,1,1,69,2.875,29,18.17,18.86,0.0,2.5555555555555554,0.125,0,4,529,6241,6724,64,2.0,3.0
22,95,2,0,1,6,69,2,1,1,1,2,1,2,3,0,0,2,1,72,3.6666666666666665,24,20.9,15.18,0.0,3.142857142857143,0.043478260869565216,2,4,484,9025,4761,36,2.0,1.0
22,83,2,0,1,5,82,2,1,2,1,0,1,2,3,0,2,2,1,71,4.4,26,18.26,18.04,0.0,3.6666666666666665,0.08695652173913043,6,0,484,6889,6724,25,2.0,0.0
22,87,0,0,0,5,80,1,1,2,1,0,1,0,3,0,1,2,1,70,4.4,26,19.14,17.6,0.0,3.6666666666666665,0.08695652173913043,0,0,484,7569,6400,25,2.0,0.0
16,92,2,0,1,5,85,1,1,1,1,2,1,1,2,0,1,1,0,68,3.2,18,14.72,13.6,0.0,2.6666666666666665,0.058823529411764705,4,4,256,8464,7225,25,1.0,0.0
21,86,1,2,1,5,51,2,1,2,1,0,1,2,2,0,1,1,1,67,4.2,25,18.06,10.71,0.0,3.5,0.09090909090909091,2,0,441,7396,2601,25,2.0,0.0
22,76,2,2,1,8,92,2,1,1,1,0,1,1,4,0,1,2,1,68,2.75,24,16.72,20.24,0.0,2.4444444444444446,0.043478260869565216,4,0,484,5776,8464,64,2.0,3.0
16,81,2,2,1,8,74,2,1,3,2,2,1,2,2,0,2,2,1,68,2.0,22,12.96,11.84,0.0,1.7777777777777777,0.17647058823529413,6,4,256,6561,5476,64,1.0,3.0
31,92,2,2,1,4,76,2,1,2,2,0,1,2,4,1,1,0,0,72,7.75,35,28.52,23.56,0.0,6.2,0.0625,4,0,961,8464,5776,16,3.0,0.0
23,75,1,0,0,6,71,1,1,0,2,2,1,1,2,0,0,2,0,65,3.8333333333333335,23,17.25,16.33,0.0,3.2857142857142856,0.0,1,4,529,5625,5041,36,2.0,1.0
13,76,2,0,0,5,99,1,1,2,2,2,0,2,4,0,1,2,1,66,2.6,17,9.88,12.87,0.0,2.1666666666666665,0.14285714285714285,4,2,169,5776,9801,25,1.0,0.0
24,64,2,2,1,8,90,0,1,0,1,0,1,0,3,0,1,2,0,65,3.0,24,15.36,21.6,0.0,2.6666666666666665,0.0,4,0,576,4096,8100,64,2.0,3.0
14,97,2,2,1,6,66,2,1,2,2,2,1,0,3,1,0,2,1,67,2.3333333333333335,18,13.58,9.24,0.0,2.0,0.13333333333333333,2,4,196,9409,4356,36,1.0,1.0
25,64,2,0,0,5,89,1,1,2,2,2,1,1,4,0,0,0,0,66,5.0,29,16.0,22.25,0.0,4.166666666666667,0.07692307692307693,2,4,625,4096,7921,25,2.0,0.0
27,86,2,2,0,7,72,1,1,1,2,0,1,2,4,0,1,0,0,69,3.857142857142857,29,23.22,19.44,0.0,3.375,0.03571428571428571,4,0,729,7396,5184,49,3.0,2.0
15,77,2,2,1,8,94,1,1,0,0,0,1,2,3,0,0,1,0,66,1.875,15,11.55,14.1,0.0,1.6666666666666667,0.0,2,0,225,5929,8836,64,1.0,3.0
26,76,2,0,1,6,52,2,1,4,0,1,1,1,3,0,1,2,0,69,4.333333333333333,34,19.76,13.52,0.0,3.7142857142857144,0.14814814814814814,4,2,676,5776,2704,36,2.0,1.0
22,87,0,1,1,7,68,2,0,0,1,2,1,1,2,0,1,2,0,67,3.142857142857143,22,19.14,14.96,0.0,2.75,0.0,0,4,484,7569,4624,49,2.0,2.0
25,63,0,2,1,6,71,2,1,1,2,1,0,2,3,0,1,2,0,66,4.166666666666667,27,15.75,17.75,0.0,3.5714285714285716,0.038461538461538464,0,1,625,3969,5041,36,2.0,1.0
31,84,2,2,1,9,87,2,1,2,1,2,0,1,3,0,0,0,0,71,3.4444444444444446,35,26.04,26.97,0.0,3.1,0.0625,2,2,961,7056,7569,81,3.0,4.0
19,91,0,1,0,6,59,2,1,5,2,0,1,1,4,0,0,1,0,70,3.1666666666666665,29,17.29,11.21,0.0,2.7142857142857144,0.25,0,0,361,8281,3481,36,2.0,1.0
15,93,0,2,0,6,64,2,1,2,2,0,1,2,4,0,2,2,0,71,2.5,19,13.95,9.6,0.0,2.142857142857143,0.125,0,0,225,8649,4096,36,1.0,1.0
15,67,2,2,1,7,86,0,1,1,0,2,0,2,3,0,2,2,0,66,2.142857142857143,17,10.05,12.9,0.0,1.875,0.0625,6,2,225,4489,7396,49,1.0,2.0
15,96,2,2,0,7,54,0,0,3,2,0,1,0,2,0,1,2,0,67,2.142857142857143,21,14.4,8.1,0.0,1.875,0.1875,4,0,225,9216,2916,49,1.0,2.0
20,86,0,1,0,8,60,2,1,1,2,2,1,1,4,1,0,0,1,66,2.5,22,17.2,12.0,0.0,2.2222222222222223,0.047619047619047616,0,4,400,7396,3600,64,2.0,3.0
22,95,2,0,0,9,88,1,1,0,1,0,1,2,2,0,2,2,0,72,2.4444444444444446,22,20.9,19.36,0.0,2.2,0.0,6,0,484,9025,7744,81,2.0,4.0
22,79,2,2,0,9,94,2,1,1,2,2,1,2,3,0,1,2,0,68,2.4444444444444446,24,17.38,20.68,0.0,2.2,0.043478260869565216,4,4,484,6241,8836,81,2.0,4.0
25,82,2,2,0,6,86,2,0,3,1,0,1,2,3,0,1,2,1,69,4.166666666666667,31,20.5,21.5,0.0,3.5714285714285716,0.11538461538461539,4,0,625,6724,7396,36,2.0,1.0
20,97,2,2,1,7,76,1,1,2,1,1,0,2,3,0,2,2,0,71,2.857142857142857,24,19.4,15.2,0.0,2.5,0.09523809523809523,6,1,400,9409,5776,49,2.0,2.0
29,96,2,2,1,9,55,1,0,0,2,2,1,1,2,0,2,0,1,70,3.2222222222222223,29,27.84,15.95,0.0,2.9,0.0,6,4,841,9216,3025,81,3.0,4.0
18,78,2,2,0,9,91,0,1,2,0,1,1,1,4,0,0,0,1,67,2.0,22,14.04,16.38,0.0,1.8,0.10526315789473684,2,2,324,6084,8281,81,1.0,4.0
36,71,2,2,1,6,56,2,1,2,0,2,1,2,2,0,1,0,0,69,6.0,40,25.56,20.16,0.0,5.142857142857143,0.05405405405405406,4,4,1296,5041,3136,36,4.0,1.0
24,76,1,0,0,8,69,1,1,2,2,2,1,1,1,0,1,1,0,65,3.0,28,18.24,16.56,0.0,2.6666666666666665,0.08,2,4,576,5776,4761,64,2.0,3.0
15,76,0,0,0,8,53,2,1,1,1,2,1,1,4,0,0,2,0,65,1.875,17,11.4,7.95,0.0,1.6666666666666667,0.0625,0,4,225,5776,2809,64,1.0,3.0
14,71,2,2,1,8,85,1,1,2,2,0,1,1,4,0,1,2,0,64,1.75,18,9.94,11.9,0.0,1.5555555555555556,0.13333333333333333,4,0,196,5041,7225,64,1.0,3.0
23,71,1,1,1,9,75,1,1,1,1,2,1,0,2,0,0,2,0,63,2.5555555555555554,25,16.33,17.25,0.0,2.3,0.041666666666666664,1,4,529,5041,5625,81,2.0,4.0
19,94,1,2,1,5,95,2,1,3,1,1,1,2,2,0,1,1,0,69,3.8,25,17.86,18.05,0.0,3.1666666666666665,0.15,2,2,361,8836,9025,25,2.0,0.0
24,63,2,1,1,6,57,2,1,1,1,0,0,1,5,0,0,2,1,64,4.0,26,15.12,13.68,0.0,3.4285714285714284,0.04,2,0,576,3969,3249,36,2.0,1.0
23,87,0,0,1,8,91,0,1,0,0,2,0,2,3,0,1,1,0,72,2.875,23,20.01,20.93,0.0,2.5555555555555554,0.0,0,2,529,7569,8281,64,2.0,3.0
20,67,1,2,1,7,76,2,1,0,2,2,1,1,4,0,1,2,0,63,2.857142857142857,20,13.4,15.2,0.0,2.5,0.0,2,4,400,4489,5776,49,2.0,2.0
15,74,1,0,1,4,68,1,1,3,1,2,1,2,3,0,1,2,1,64,3.75,21,11.1,10.2,0.0,3.0,0.1875,2,4,225,5476,4624,16,1.0,0.0
11,62,2,0,1,5,82,2,1,3,0,2,0,1,4,0,0,1,0,64,2.2,17,6.82,9.02,0.0,1.8333333333333333,0.25,2,2,121,3844,6724,25,1.0,0.0
17,71,2,2,1,8,90,2,1,5,2,2,1,2,1,0,2,0,0,67,2.125,27,12.07,15.3,0.0,1.8888888888888888,0.2777777777777778,6,4,289,5041,8100,64,1.0,3.0
25,91,2,2,0,8,72,1,1,2,2,0,1,2,0,0,2,2,0,71,3.125,29,22.75,18.0,0.0,2.7777777777777777,0.07692307692307693,6,0,625,8281,5184,64,2.0,3.0
21,95,2,2,0,5,62,0,1,1,2,1,1,2,4,0,1,2,0,70,4.2,23,19.95,13.02,0.0,3.5,0.045454545454545456,4,2,441,9025,3844,25,2.0,0.0
13,69,2,1,1,9,96,1,1,0,0,2,0,1,4,0,1,0,1,61,1.4444444444444444,13,8.97,12.48,0.0,1.3,0.0,4,2,169,4761,9216,81,1.0,4.0
21,79,2,0,1,7,66,1,1,2,1,2,1,0,4,0,0,1,0,67,3.0,25,16.59,13.86,0.0,2.625,0.09090909090909091,2,4,441,6241,4356,49,2.0,2.0
22,79,0,2,0,5,100,2,1,4,0,0,1,0,3,0,0,2,0,72,4.4,30,17.38,22.0,0.0,3.6666666666666665,0.17391304347826086,0,0,484,6241,10000,25,2.0,0.0
15,95,1,1,1,6,88,1,1,1,1,2,1,0,5,0,1,2,0,66,2.5,17,14.25,13.2,0.0,2.142857142857143,0.0625,2,4,225,9025,7744,36,1.0,1.0
21,91,2,0,1,5,84,2,1,1,0,1,1,1,2,0,1,2,0,70,4.2,23,19.11,17.64,0.0,3.5,0.045454545454545456,4,2,441,8281,7056,25,2.0,0.0
20,81,0,2,1,6,51,0,0,3,2,2,1,1,4,1,1,2,0,67,3.3333333333333335,26,16.2,10.2,0.0,2.857142857142857,0.14285714285714285,0,4,400,6561,2601,36,2.0,1.0
13,87,0,1,1,4,72,2,1,2,2,0,1,1,3,0,1,1,1,67,3.25,17,11.31,9.36,0.0,2.6,0.14285714285714285,0,0,169,7569,5184,16,1.0,0.0
22,94,1,2,1,7,75,0,1,2,0,2,1,1,2,0,0,2,1,71,3.142857142857143,26,20.68,16.5,0.0,2.75,0.08695652173913043,1,4,484,8836,5625,49,2.0,2.0
23,60,0,2,1,8,69,2,1,1,1,2,0,2,4,0,0,2,0,66,2.875,25,13.8,15.87,0.0,2.5555555555555554,0.041666666666666664,0,2,529,3600,4761,64,2.0,3.0
26,76,2,2,1,5,57,2,1,1,2,2,1,2,4,0,1,2,0,68,5.2,28,19.76,14.82,0.0,4.333333333333333,0.037037037037037035,4,4,676,5776,3249,25,2.0,0.0
26,96,2,2,1,7,68,2,1,3,0,2,0,2,3,0,0,2,1,74,3.7142857142857144,32,24.96,17.68,0.0,3.25,0.1111111111111111,2,2,676,9216,4624,49,2.0,2.0
12,90,2,1,1,6,54,2,0,1,0,2,1,1,3,0,1,2,0,64,2.0,14,10.8,6.48,0.0,1.7142857142857142,0.07692307692307693,4,4,144,8100,2916,36,1.0,1.0
14,82,2,2,0,8,65,2,1,1,1,2,0,2,3,0,0,2,0,65,1.75,16,11.48,9.1,0.0,1.5555555555555556,0.06666666666666667,2,2,196,6724,4225,64,1.0,3.0
23,81,1,2,1,4,54,2,1,1,1,2,1,1,3,0,0,2,0,66,5.75,25,18.63,12.42,0.0,4.6,0.041666666666666664,1,4,529,6561,2916,16,2.0,0.0
23,74,2,0,1,8,88,1,1,0,2,0,1,0,3,1,1,2,0,66,2.875,23,17.02,20.24,0.0,2.5555555555555554,0.0,4,0,529,5476,7744,64,2.0,3.0
23,81,2,1,0,4,84,2,1,2,2,2,1,2,5,0,1,2,0,68,5.75,27,18.63,19.32,0.0,4.6,0.08333333333333333,4,4,529,6561,7056,16,2.0,0.0
43,86,0,2,1,7,97,2,1,2,2,0,1,2,1,0,1,2,1,78,6.142857142857143,47,36.98,41.71,0.0,5.375,0.045454545454545456,0,0,1849,7396,9409,49,4.0,2.0
23,77,2,0,1,6,69,1,1,1,2,2,0,2,2,0,1,1,1,67,3.8333333333333335,25,17.71,15.87,0.0,3.2857142857142856,0.041666666666666664,4,2,529,5929,4761,36,2.0,1.0
27,89,2,0,1,6,89,2,1,3,2,2,0,2,3,0,1,2,0,74,4.5,33,24.03,24.03,0.0,3.857142857142857,0.10714285714285714,4,2,729,7921,7921,36,3.0,1.0
26,94,2,0,0,5,79,0,1,1,1,0,1,2,2,0,2,2,0,74,5.2,28,24.44,20.54,0.0,4.333333333333333,0.037037037037037035,6,0,676,8836,6241,25,2.0,0.0
24,66,2,1,0,9,82,1,1,1,2,2,1,1,2,1,1,2,1,62,2.6666666666666665,26,15.84,19.68,0.0,2.4,0.04,4,4,576,4356,6724,81,2.0,4.0
18,78,0,2,1,5,77,2,0,2,2,2,1,1,4,0,1,0,0,66,3.6,22,14.04,13.86,0.0,3.0,0.10526315789473684,0,4,324,6084,5929,25,1.0,0.0
25,76,2,2,1,5,89,0,1,3,2,0,1,1,3,0,1,0,1,69,5.0,31,19.0,22.25,0.0,4.166666666666667,0.11538461538461539,4,0,625,5776,7921,25,2.0,0.0
15,87,2,0,1,10,52,2,1,2,1,0,0,2,3,0,0,2,0,68,1.5,19,13.05,7.8,0.0,1.3636363636363635,0.125,2,0,225,7569,2704,100,1.0,4.0
19,70,2,1,0,7,54,0,1,0,2,2,1,2,2,1,1,1,0,89,2.7142857142857144,19,13.3,10.26,0.0,2.375,0.0,4,4,361,4900,2916,49,2.0,2.0
17,86,0,1,0,5,55,1,0,2,0,2,0,1,4,0,0,2,0,66,3.4,21,14.62,9.35,0.0,2.8333333333333335,0.1111111111111111,0,2,289,7396,3025,25,1.0,0.0
20,95,1,2,1,7,64,1,0,2,2,0,1,1,3,0,1,2,1,68,2.857142857142857,24,19.0,12.8,0.0,2.5,0.09523809523809523,2,0,400,9025,4096,49,2.0,2.0
34,77,2,1,1,7,80,1,1,0,2,2,1,2,3,0,1,2,0,69,4.857142857142857,34,26.18,27.2,0.0,4.25,0.0,4,4,1156,5929,6400,49,3.0,2.0
9,96,2,2,1,4,82,0,0,0,1,2,1,2,4,0,0,2,0,67,2.25,9,8.64,7.38,0.0,1.8,0.0,2,4,81,9216,6724,16,0.0,0.0
24,100,0,0,1,6,86,1,1,2,2,2,0,2,5,0,1,2,0,75,4.0,28,24.0,20.64,0.0,3.4285714285714284,0.08,0,2,576,10000,7396,36,2.0,1.0
10,64,2,0,0,7,64,0,1,0,2,2,1,2,4,1,1,1,1,60,1.4285714285714286,10,6.4,6.4,0.0,1.25,0.0,4,4,100,4096,4096,49,1.0,2.0
17,69,0,2,1,9,83,2,1,2,2,0,0,2,4,1,0,1,1,66,1.8888888888888888,21,11.73,14.11,0.0,1.7,0.1111111111111111,0,0,289,4761,6889,81,1.0,4.0
27,98,1,0,1,7,56,1,1,1,0,2,0,2,3,0,0,2,1,73,3.857142857142857,29,26.46,15.12,0.0,3.375,0.03571428571428571,1,2,729,9604,3136,49,3.0,2.0
20,98,2,1,0,7,50,1,1,1,2,0,0,1,2,0,1,2,1,68,2.857142857142857,22,19.6,10.0,0.0,2.5,0.047619047619047616,4,0,400,9604,2500,49,2.0,2.0
14,64,2,2,1,6,85,2,1,0,2,2,1,1,3,0,1,2,0,62,2.3333333333333335,14,8.96,11.9,0.0,2.0,0.0,4,4,196,4096,7225,36,1.0,1.0
16,61,2,2,0,9,86,1,1,2,1,0,1,2,2,0,1,2,0,62,1.7777777777777777,20,9.76,13.76,0.0,1.6,0.11764705882352941,4,0,256,3721,7396,81,1.0,4.0
24,66,0,1,1,8,81,0,1,1,2,2,1,1,4,0,1,0,0,65,3.0,26,15.84,19.44,0.0,2.6666666666666665,0.04,0,4,576,4356,6561,64,2.0,3.0
16,100,0,1,1,8,63,0,1,2,1,2,1,0,3,0,1,1,0,69,2.0,20,16.0,10.08,0.0,1.7777777777777777,0.11764705882352941,0,4,256,10000,3969,64,1.0,3.0
21,67,2,2,0,7,96,1,1,3,1,2,1,1,2,0,1,0,1,64,3.0,27,14.07,20.16,0.0,2.625,0.13636363636363635,4,4,441,4489,9216,49,2.0,2.0
20,80,2,0,0,5,94,2,1,0,1,1,0,2,4,1,2,1,1,67,4.0,20,16.0,18.8,0.0,3.3333333333333335,0.0,6,1,400,6400,8836,25,2.0,0.0
16,94,0,0,1,9,76,2,1,0,1,0,1,1,2,0,1,2,0,70,1.7777777777777777,16,15.04,12.16,0.0,1.6,0.0,0,0,256,8836,5776,81,1.0,4.0
33,61,2,2,0,7,99,0,1,2,2,0,1,1,3,0,0,2,1,70,4.714285714285714,37,20.13,32.67,0.0,4.125,0.058823529411764705,2,0,1089,3721,9801,49,3.0,2.0
24,84,0,1,0,7,65,1,1,3,2,0,1,2,3,0,1,2,1,69,3.4285714285714284,30,20.16,15.6,0.0,3.0,0.12,0,0,576,7056,4225,49,2.0,2.0
8,71,0,1,0,8,75,2,1,0,2,0,1,2,3,0,1,2,0,61,1.0,8,5.68,6.0,0.0,0.8888888888888888,0.0,0,0,64,5041,5625,64,0.0,3.0
21,94,2,2,0,7,96,1,1,0,2,2,0,1,2,1,2,1,0,69,3.0,21,19.74,20.16,0.0,2.625,0.0,6,2,441,8836,9216,49,2.0,2.0
16,71,0,2,1,5,73,2,1,1,2,2,1,1,0,1,1,2,0,63,3.2,18,11.36,11.68,0.0,2.6666666666666665,0.058823529411764705,0,4,256,5041,5329,25,1.0,0.0
25,87,2,1,1,7,74,1,1,0,2,0,1,1,4,1,1,2,0,67,3.5714285714285716,25,21.75,18.5,0.0,3.125,0.0,4,0,625,7569,5476,49,2.0,2.0
15,87,1,2,0,4,54,2,1,1,2,2,1,1,6,0,3,1,0,65,3.75,17,13.05,8.1,0.0,3.0,0.0625,4,4,225,7569,2916,16,1.0,0.0
19,69,2,2,1,7,61,0,1,3,0,0,1,1,4,0,1,1,0,66,2.7142857142857144,25,13.11,11.59,0.0,2.375,0.15,4,0,361,4761,3721,49,2.0,2.0
23,61,1,2,0,9,58,2,1,4,2,2,1,1,2,0,1,2,0,63,2.5555555555555554,31,14.03,13.34,0.0,2.3,0.16666666666666666,2,4,529,3721,3364,81,2.0,4.0
25,76,2,0,1,4,78,2,1,2,2,2,0,0,3,0,1,1,1,68,6.25,29,19.0,19.5,0.0,5.0,0.07692307692307693,4,2,625,5776,6084,16,2.0,0.0
13,72,0,0,0,7,66,2,1,0,1,0,1,1,4,0,2,2,0,65,1.8571428571428572,13,9.36,8.58,0.0,1.625,0.0,0,0,169,5184,4356,49,1.0,2.0
18,92,1,2,1,8,54,2,1,1,2,2,1,2,3,0,1,2,0,67,2.25,20,16.56,9.72,0.0,2.0,0.05263157894736842,2,4,324,8464,2916,64,1.0,3.0
17,92,1,1,1,8,75,2,1,2,2,0,1,1,3,0,2,2,1,68,2.125,21,15.64,12.75,0.0,1.8888888888888888,0.1111111111111111,3,0,289,8464,5625,64,1.0,3.0
16,78,2,0,0,6,83,2,1,0,1,1,1,1,3,1,0,2,0,64,2.6666666666666665,16,12.48,13.28,0.0,2.2857142857142856,0.0,2,2,256,6084,6889,36,1.0,1.0
31,84,2,2,0,5,87,0,1,0,2,2,0,2,3,0,0,1,0,71,6.2,31,26.04,26.97,0.0,5.166666666666667,0.0,2,2,961,7056,7569,25,3.0,0.0
22,84,2,2,1,6,92,1,1,0,2,2,1,1,5,0,1,2,1,69,3.6666666666666665,22,18.48,20.24,0.0,3.142857142857143,0.0,4,4,484,7056,8464,36,2.0,1.0
12,93,2,2,1,9,74,1,1,1,2,2,1,1,3,0,2,1,0,67,1.3333333333333333,14,11.16,8.88,0.0,1.2,0.07692307692307693,6,4,144,8649,5476,81,1.0,4.0
26,77,1,2,0,4,70,1,1,2,0,1,1,1,3,1,0,1,1,65,6.5,30,20.02,18.2,0.0,5.2,0.07407407407407407,1,2,676,5929,4900,16,2.0,0.0
33,71,1,2,0,5,84,2,1,1,2,2,1,2,2,0,1,2,0,68,6.6,35,23.43,27.72,0.0,5.5,0.029411764705882353,2,4,1089,5041,7056,25,3.0,0.0
26,71,0,2,1,6,51,1,0,1,0,2,0,2,3,0,2,1,0,67,4.333333333333333,28,18.46,13.26,0.0,3.7142857142857144,0.037037037037037035,0,2,676,5041,2601,36,2.0,1.0
11,81,2,2,1,6,82,0,1,3,2,0,1,1,4,0,1,2,0,67,1.8333333333333333,17,8.91,9.02,0.0,1.5714285714285714,0.25,4,0,121,6561,6724,36,1.0,1.0
17,78,2,0,1,7,70,2,0,2,1,0,1,2,3,0,1,2,0,66,2.4285714285714284,21,13.26,11.9,0.0,2.125,0.1111111111111111,4,0,289,6084,4900,49,1.0,2.0
28,78,0,2,0,9,73,0,1,2,2,2,1,1,4,0,0,1,1,70,3.111111111111111,32,21.84,20.44,0.0,2.8,0.06896551724137931,0,4,784,6084,5329,81,3.0,4.0
16,64,0,1,1,5,65,2,1,3,2,0,0,2,4,0,2,1,1,65,3.2,22,10.24,10.4,0.0,2.6666666666666665,0.17647058823529413,0,0,256,4096,4225,25,1.0,0.0
23,89,1,1,1,7,56,1,1,4,2,1,0,2,4,0,2,2,1,69,3.2857142857142856,31,20.47,12.88,0.0,2.875,0.16666666666666666,3,1,529,7921,3136,49,2.0,2.0
25,69,2,2,1,7,70,1,0,1,0,0,1,2,4,0,1,0,1,65,3.5714285714285716,27,17.25,17.5,0.0,3.125,0.038461538461538464,4,0,625,4761,4900,49,2.0,2.0
14,68,0,2,0,6,65,2,1,1,0,2,1,1,3,1,0,2,0,63,2.3333333333333335,16,9.52,9.1,0.0,2.0,0.06666666666666667,0,4,196,4624,4225,36,1.0,1.0
20,77,2,2,0,5,98,1,1,2,1,0,0,1,2,0,2,0,1,67,4.0,24,15.4,19.6,0.0,3.3333333333333335,0.09523809523809523,6,0,400,5929,9604,25,2.0,0.0
1,69,0,2,1,6,97,2,1,1,1,2,1,2,3,0,1,2,1,61,0.16666666666666666,3,0.69,0.97,0.0,0.14285714285714285,0.5,0,4,1,4761,9409,36,0.0,1.0
14,83,2,1,1,6,82,2,1,0,2,2,1,2,2,0,1,2,1,65,2.3333333333333335,14,11.62,11.48,0.0,2.0,0.0,4,4,196,6889,6724,36,1.0,1.0
18,75,1,0,1,8,95,2,1,1,1,1,1,1,2,0,0,2,1,66,2.25,20,13.5,17.1,0.0,2.0,0.05263157894736842,1,2,324,5625,9025,64,1.0,3.0
13,78,2,0,1,8,88,0,1,0,0,1,1,1,3,0,0,2,0,66,1.625,13,10.14,11.44,0.0,1.4444444444444444,0.0,2,2,169,6084,7744,64,1.0,3.0
30,81,2,1,1,5,67,2,1,1,0,0,1,0,1,0,1,2,0,69,6.0,32,24.3,20.1,0.0,5.0,0.03225806451612903,4,0,900,6561,4489,25,3.0,0.0
11,68,2,2,0,6,80,2,1,2,2,2,1,2,3,0,0,1,1,63,1.8333333333333333,15,7.48,8.8,0.0,1.5714285714285714,0.16666666666666666,2,4,121,4624,6400,36,1.0,1.0
17,66,1,0,0,6,61,2,1,1,0,2,1,2,6,0,2,2,0,65,2.8333333333333335,19,11.22,10.37,0.0,2.4285714285714284,0.05555555555555555,3,4,289,4356,3721,36,1.0,1.0
21,95,1,1,0,10,84,1,1,0,0,2,1,1,4,1,1,2,0,67,2.1,21,19.95,17.64,0.0,1.9090909090909092,0.0,2,4,441,9025,7056,100,2.0,4.0
29,77,0,0,1,7,52,2,1,2,0,2,1,0,3,1,1,2,1,69,4.142857142857143,33,22.33,15.08,0.0,3.625,0.06666666666666667,0,4,841,5929,2704,49,3.0,2.0
11,76,1,2,1,5,92,2,1,4,2,1,1,0,2,0,2,2,0,65,2.2,19,8.36,10.12,0.0,1.8333333333333333,0.3333333333333333,3,2,121,5776,8464,25,1.0,0.0
27,61,2,2,0,6,79,2,1,1,1,2,1,2,3,0,1,1,0,65,4.5,29,16.47,21.33,0.0,3.857142857142857,0.03571428571428571,4,4,729,3721,6241,36,3.0,1.0
20,80,0,1,1,6,53,2,1,0,1,2,1,1,2,0,0,1,0,65,3.3333333333333335,20,16.0,10.6,0.0,2.857142857142857,0.0,0,4,400,6400,2809,36,2.0,1.0
14,82,2,0,1,8,94,1,1,2,1,0,1,0,5,0,0,0,1,67,1.75,18,11.48,13.16,0.0,1.5555555555555556,0.13333333333333333,2,0,196,6724,8836,64,1.0,3.0
23,82,1,2,1,8,94,2,1,1,2,2,1,0,2,1,1,3,0,66,2.875,25,18.86,21.62,0.0,2.5555555555555554,0.041666666666666664,2,4,529,6724,8836,64,2.0,3.0
21,88,2,0,0,7,93,2,1,4,1,2,1,2,3,0,1,2,1,72,3.0,29,18.48,19.53,0.0,2.625,0.18181818181818182,4,4,441,7744,8649,49,2.0,2.0
16,67,2,0,0,7,89,0,1,3,1,2,1,2,3,0,0,2,0,66,2.2857142857142856,22,10.72,14.24,0.0,2.0,0.17647058823529413,2,4,256,4489,7921,49,1.0,2.0
20,70,2,2,1,7,84,1,0,2,2,0,0,1,4,0,0,0,0,65,2.857142857142857,24,14.0,16.8,0.0,2.5,0.09523809523809523,2,0,400,4900,7056,49,2.0,2.0
18,92,0,2,1,7,70,2,1,1,1,2,1,1,3,0,1,1,0,69,2.5714285714285716,20,16.56,12.6,0.0,2.25,0.05263157894736842,0,4,324,8464,4900,49,1.0,2.0
21,98,2,1,0,4,57,2,1,2,0,1,1,1,2,0,1,2,1,68,5.25,25,20.58,11.97,0.0,4.2,0.09090909090909091,4,2,441,9604,3249,16,2.0,0.0
24,65,2,1,0,7,64,1,1,1,0,2,1,1,1,0,2,2,0,64,3.4285714285714284,26,15.6,15.36,0.0,3.0,0.04,6,4,576,4225,4096,49,2.0,2.0
30,80,1,0,0,6,67,2,1,3,2,2,1,0,4,0,0,1,1,69,5.0,36,24.0,20.1,0.0,4.285714285714286,0.0967741935483871,1,4,900,6400,4489,36,3.0,1.0
